,Region,Incident ID,Incident Type,Full Location ,Start Date,Start Time,Duration ICT,Lanes Blocked,Blockage Duration RCT,Response Time,"Rural/
Urban",Key ,County,Interstate,Route,Direction,Unnamed: 16,Description,Inc MM,Latitude,Longitude,Severity Lanes,Severity Duration,Severity,Temp,Prec,Condition,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description,icon,stations
15346,3,20564,MultiVehicle Crash,"DAVIDSON on Interstate 40 Westbound, Before MILE MARKER 222.4",2021-05-02,4:20:10 PM,57,2,20,-3,Urban,16870,DAVIDSON,I-40W,I-40,Westbound,Before,MILE MARKER 222.4          ,222.4,36.16901148,-86.57303236,Level 3,Level 1,Level 1,72.5,0.0,Clear,nashville tennessee,2021-05-02,73.6,55.0,64.2,73.6,55.0,64.3,52.7,67.71,0.09,25.0,0.0,0.0,20.8,9.3,93.9,1011.1,80.2,9.7,2021-05-02T05:52:51,2021-05-02T19:35:50,0.68,Rain,Partly cloudy throughout the day with late afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15354,3,20572,MultiVehicle Crash,"RUTHERFORD on Interstate 24 Westbound, Beyond MILE MARKER 63.8",2021-05-02,5:17:35 PM,54,1,28,0,Urban,16878,RUTHERFORD,I-24W,I-24,Westbound,Beyond,MILE MARKER 63.8          ,63.8,36.00052424,-86.60477695,Level 2,Level 1,Level 1,73.6,0.0,Clear,nashville tennessee,2021-05-02,73.6,55.0,64.2,73.6,55.0,64.3,52.7,67.71,0.09,25.0,0.0,0.0,20.8,9.3,93.9,1011.1,80.2,9.7,2021-05-02T05:52:51,2021-05-02T19:35:50,0.68,Rain,Partly cloudy throughout the day with late afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15364,3,20583,MultiVehicle Crash,"WILLIAMSON on Interstate 65 Northbound, Before MILE MARKER 67.8",2021-05-02,10:01:52 PM,131.4333333,3,125.3,0,Urban,16889,WILLIAMSON,I-65N,I-65,Northbound,Before,MILE MARKER 67.8          ,67.8,35.9472463,-86.81429965,Level 3,Level 3,Level 3,65.3,0.01,Rain,nashville tennessee,2021-05-02,73.6,55.0,64.2,73.6,55.0,64.3,52.7,67.71,0.09,25.0,0.0,0.0,20.8,9.3,93.9,1011.1,80.2,9.7,2021-05-02T05:52:51,2021-05-02T19:35:50,0.68,Rain,Partly cloudy throughout the day with late afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15365,3,20584,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, At EXIT 50A: I-40 E / I24 E / KNOXVILLE / CHATT",2021-05-02,11:51:29 PM,47,0,42,6,Urban,16890,DAVIDSON,I-24E,I-24,Eastbound,At,EXIT 50A: I-40 E / I24 E / KNOXVILLE / CHATT  ,50.0,36.11344689,-86.72394346,Level 1,Level 2,Level 1,64.7,0.03,Rain,nashville tennessee,2021-05-02,73.6,55.0,64.2,73.6,55.0,64.3,52.7,67.71,0.09,25.0,0.0,0.0,20.8,9.3,93.9,1011.1,80.2,9.7,2021-05-02T05:52:51,2021-05-02T19:35:50,0.68,Rain,Partly cloudy throughout the day with late afternoon rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15366,3,20587,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, Beyond MILE MARKER 55.6",2021-05-03,2:32:09 AM,81,2,50,0,Urban,16892,DAVIDSON,I-24W,I-24,Westbound,Beyond,MILE MARKER 55.6          ,55.6,36.04885207,-86.66504827,Level 3,Level 2,Level 2,66.2,0.14,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15369,3,20590,MultiVehicle Crash,"DAVIDSON on Interstate 440 Westbound, Before MILE MARKER 5.6",2021-05-03,6:22:34 AM,26,0,0,5,Urban,16895,DAVIDSON,I-440W,I-440,Westbound,Before,MILE MARKER 5.6          ,5.6,36.121616,-86.763051,Level 1,Level 1,Level 1,66.5,0.25,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15371,3,20592,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Before MILE MARKER 86",2021-05-03,6:25:28 AM,50.58333333,2,16.2,3.783333333,Urban,16897,DAVIDSON,I-65S,I-65,Southbound,Before,MILE MARKER 86          ,86.0,36.20802415,-86.7761853,Level 3,Level 1,Level 1,66.5,0.25,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15372,3,20593,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 207.4",2021-05-03,6:31:27 AM,43,1,8,0,Urban,16898,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 207.4          ,207.4,36.170448,-86.805197,Level 2,Level 1,Level 1,66.5,0.25,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15376,3,20597,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 86.8",2021-05-03,6:45:29 AM,113.8333333,1,2.183333333,1.9,Urban,16902,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 86.8          ,86.8,36.197866,-86.776071,Level 2,Level 1,Level 1,66.5,0.25,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15377,3,20598,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 86.8",2021-05-03,6:45:44 AM,113.2666667,2,11.76666667,2.233333333,Urban,16903,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 86.8          ,86.8,36.197866,-86.776071,Level 3,Level 1,Level 1,66.5,0.25,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15378,3,20600,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 207.2",2021-05-03,6:57:29 AM,22,0,0,2,Urban,16905,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 207.2          ,207.2,36.16986,-86.809391,Level 1,Level 1,Level 1,66.5,0.25,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15388,3,20611,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 81.8",2021-05-03,8:45:11 AM,30.41666667,2,1.083333333,1.483333333,Urban,16915,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 81.8          ,81.8,36.139379,-86.776047,Level 3,Level 1,Level 1,66.5,0.12,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15392,3,20615,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Beyond MILE MARKER 44.8",2021-05-03,9:11:39 AM,89,0,0,0,Urban,16919,DAVIDSON,I-24E,I-24,Eastbound,Beyond,MILE MARKER 44.8          ,44.8,36.220264,-86.774859,Level 1,Level 1,Level 1,65.3,0.21,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15394,3,20617,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Before MILE MARKER 86.2",2021-05-03,9:42:31 AM,80.28333333,1,10.71666667,4.183333333,Urban,16921,DAVIDSON,I-65S,I-65,Southbound,Before,MILE MARKER 86.2          ,86.2,36.21086736,-86.77582377,Level 2,Level 1,Level 1,65.3,0.21,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15395,3,20625,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, At EXIT 57A: WEST / HAYWOOD LN.",2021-05-03,10:04:23 AM,15,0,6,-2,Urban,16922,DAVIDSON,I-24E,I-24,Eastbound,At,EXIT 57A: WEST / HAYWOOD LN.       ,57.0,36.03617161,-86.644812,Level 1,Level 1,Level 1,65.9,0.06,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15397,3,20628,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 53.2",2021-05-03,10:10:40 AM,33,2,18,3,Urban,16924,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 53.2          ,53.2,36.07471362,-86.69308027,Level 3,Level 1,Level 1,65.9,0.06,Rain,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15407,3,20642,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, At EXIT 221A: SR-45 NORTH / THE HERMITAGE",2021-05-03,11:09:52 AM,37,0,32,0,Urban,16935,DAVIDSON,I-40E,I-40,Eastbound,At,EXIT 221A: SR-45 NORTH / THE HERMITAGE      ,221.0,36.17023732,-86.59814658,Level 1,Level 2,Level 1,65.9,0.0,Clear,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15429,3,20670,MultiVehicle Crash,"WILLIAMSON on Interstate 65 Southbound, Beyond MILE MARKER 71.4",2021-05-03,2:23:01 PM,59.68333333,1,52.88333333,-0.883333333,Urban,16960,WILLIAMSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 71.4          ,71.4,35.99785892,-86.79673889,Level 2,Level 2,Level 2,77.7,0.0,Clear,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15434,3,20675,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 87",2021-05-03,2:52:06 PM,92.3,0,0,0.416666667,Urban,16965,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 87          ,87.0,36.22194614,-86.77444746,Level 1,Level 1,Level 1,77.7,0.0,Clear,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15443,3,20686,MultiVehicle Crash,"DAVIDSON on Interstate 40 Westbound, Beyond MILE MARKER 208.8",2021-05-03,3:33:01 PM,47,1,14,2,Urban,16975,DAVIDSON,I-40W,I-40,Westbound,Beyond,MILE MARKER 208.8          ,208.8,36.15953981,-86.79227042,Level 2,Level 1,Level 1,78.3,0.0,Clear,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15448,3,20692,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 215.2",2021-05-03,4:49:40 PM,29,1,5,4,Urban,16981,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 215.2          ,215.2,36.14395407,-86.69120692,Level 2,Level 1,Level 1,80.7,0.0,Clear,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15451,3,20695,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 213.8",2021-05-03,5:18:20 PM,3,0,0,0,Urban,16984,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 213.8          ,213.8,36.14176214,-86.71355907,Level 1,Level 1,Level 1,81.4,0.0,Clear,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15457,3,20701,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, At EXIT 74B: SR254 WEST / OLD HICKORY BLVD/ BRENTWD",2021-05-03,6:38:28 PM,59.88333333,0,51.51666667,0.166666667,Urban,16990,DAVIDSON,I-65N,I-65,Northbound,At,EXIT 74B: SR254 WEST / OLD HICKORY BLVD/ BRENTWD    ,74.0,36.03065279,-86.78345111,Level 1,Level 2,Level 1,80.8,0.0,Clear,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15461,3,20706,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 85.2",2021-05-03,7:11:22 PM,16.15,0,0,0,Urban,16994,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 85.2          ,85.2,36.19546225,-86.77562808,Level 1,Level 1,Level 1,80.0,0.0,Clear,nashville tennessee,2021-05-03,81.4,64.6,71.0,83.9,64.6,71.4,65.0,82.46,1.93,50.0,0.0,0.0,21.1,12.0,186.5,1005.9,74.2,8.3,2021-05-03T05:51:48,2021-05-03T19:36:41,0.74,Rain,Partly cloudy throughout the day with rain clearing later.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15466,3,20722,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, Beyond MILE MARKER 56.8",2021-05-04,6:04:05 AM,148,1,7,6,Urban,17001,DAVIDSON,I-24W,I-24,Westbound,Beyond,MILE MARKER 56.8          ,56.8,36.03842442,-86.64740791,Level 2,Level 1,Level 1,75.4,0.0,Clear,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15469,3,20726,MultiVehicle Crash,"SUMNER on Interstate 65 Southbound, Beyond MILE MARKER 101.2",2021-05-04,6:19:15 AM,71.48333333,1,37.31666667,11.41666667,Urban,17005,SUMNER,I-65S,I-65,Southbound,Beyond,MILE MARKER 101.2          ,101.2,36.37968045,-86.71387924,Level 2,Level 2,Level 2,75.4,0.0,Clear,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15482,3,20740,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 53.6",2021-05-04,7:49:40 AM,45,2,19,3,Urban,17019,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 53.6          ,53.6,36.06948344,-86.68953963,Level 3,Level 1,Level 1,66.1,0.29,Rain,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15483,3,20741,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, Before MILE MARKER 204.6",2021-05-04,8:00:40 AM,99,0,0,0,Urban,17020,DAVIDSON,I-40E,I-40,Eastbound,Before,MILE MARKER 204.6          ,204.6,36.15372835,-86.84608484,Level 1,Level 1,Level 1,65.3,0.14,Rain,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15489,3,20747,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 86.8",2021-05-04,8:52:04 AM,55.31666667,0,0,0,Urban,17026,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 86.8          ,86.8,36.197866,-86.776071,Level 1,Level 1,Level 1,65.3,0.14,Rain,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15490,3,20748,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, Beyond MILE MARKER 58.6",2021-05-04,8:52:13 AM,22,3,6,14,Urban,17027,DAVIDSON,I-24W,I-24,Westbound,Beyond,MILE MARKER 58.6          ,58.6,36.01832418,-86.62490517,Level 3,Level 1,Level 1,65.3,0.14,Rain,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15517,3,20785,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 49",2021-05-04,1:33:57 PM,380,3,18,11,Urban,17057,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 49          ,49.0,36.166265,-86.764679,Level 3,Level 1,Level 1,74.3,0.0,Clear,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15518,3,20786,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 92.2",2021-05-04,1:52:02 PM,56.7,0,0,31.61666667,Urban,17058,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 92.2          ,92.2,36.28309846,-86.73072586,Level 1,Level 1,Level 1,74.3,0.0,Clear,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15519,3,20787,MultiVehicle Crash,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 92.6",2021-05-04,2:02:52 PM,80.6,0,0,-1.583333333,Urban,17059,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 92.6          ,92.6,36.269907,-86.736558,Level 1,Level 1,Level 1,77.6,0.0,Clear,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15526,3,20795,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, Beyond MILE MARKER 217.4",2021-05-04,2:44:08 PM,310,0,0,0,Urban,17066,DAVIDSON,I-40E,I-40,Eastbound,Beyond,MILE MARKER 217.4          ,217.4,36.14299909,-86.65044176,Level 1,Level 1,Level 1,77.6,0.0,Clear,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15543,3,20814,MultiVehicle Crash,"DAVIDSON on Interstate 40 Eastbound, At EXIT 213A: I-24 EAST / CHATTANOOGA",2021-05-04,4:46:29 PM,38,0,0,9,Urban,17085,DAVIDSON,I-40E,I-40,Eastbound,At,EXIT 213A: I-24 EAST / CHATTANOOGA       ,213.0,36.14071979,-86.72763708,Level 1,Level 1,Level 1,77.6,0.0,Clear,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15559,3,20834,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 54.2",2021-05-04,7:34:52 PM,35,0,0,0,Urban,17103,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 54.2          ,54.2,36.06276501,-86.68261039,Level 1,Level 1,Level 1,70.4,0.03,Rain,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15561,3,20836,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 43",2021-05-04,7:59:18 PM,43,1,21,4,Urban,17105,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 43          ,43.0,36.24381308,-86.78458141,Level 2,Level 1,Level 1,70.4,0.03,Rain,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
15564,3,20839,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 54.6",2021-05-04,8:17:34 PM,47,0,0,0,Urban,17108,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 54.6          ,54.6,36.05826813,-86.67825476,Level 1,Level 1,Level 1,67.8,0.03,Rain,nashville tennessee,2021-05-04,78.2,65.2,71.4,78.2,65.2,71.4,65.4,81.74,0.57,37.5,0.0,0.0,43.8,15.5,185.3,1008.2,81.1,9.0,2021-05-04T05:50:45,2021-05-04T19:37:32,0.79,Rain,Partly cloudy throughout the day with rain.,Rain,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
